,0,1
28700,110142,1177
28701,110142,2028
28702,110142,2230
28703,110142,3103
28704,110142,3136
28705,110142,3286
28706,110142,6066
28707,110142,8001
28708,110142,10138
28709,110142,105270
28710,110142,105276
28711,110143,3002
28712,110143,3076
28713,110143,4005
28714,110143,4056
28715,110143,4097
28716,110143,4124
28717,110143,6232
28718,110143,7064
28719,110143,7177
28720,110143,7205
28721,110143,8074
28722,110143,9022
28723,110143,10183
28724,110143,10286
28725,110143,11141
28726,110143,11153
28727,110143,11159
28728,110143,104122
28729,110143,104174
28730,110143,104226
28731,110143,104227
28732,110143,105182
28733,110143,106054
28734,110143,106127
28735,110143,106203
28736,110143,106237
28737,110143,107025
28738,110143,107065
28739,110143,108092
28740,110143,108172
28741,110145,8210
28742,110145,10129
28743,110146,5040
28744,110146,5048
28745,110146,6062
28746,110146,104005
28747,110146,104035
28748,110146,106126
28749,110146,108089
28750,110146,109082
28751,110146,109175
28752,110147,1203
28753,110147,5208
28754,110147,6091
28755,110147,6246
28756,110147,8042
28757,110147,8075
28758,110147,8144
28759,110147,11088
28760,110147,102158
28761,110147,103209
28762,110147,104153
28763,110147,106048
28764,110147,109162
28765,110149,101203
28766,110150,102073
28767,110150,109135
28768,110151,7130
28769,110151,110114
28770,110152,4194
28771,110152,5040
28772,110152,5048
28773,110152,6085
28774,110152,9140
28775,110152,9181
28776,110152,9182
28777,110152,12092
28778,110152,103235
28779,110152,104112
28780,110152,104169
28781,110152,107215
28782,110153,4184
28783,110153,12237
28784,110153,103075
28785,110156,107188
28786,110157,1137
28787,110157,1188
28788,110157,7161
28789,110157,108141
28790,110157,108166
28791,110158,6181
28792,110158,7174
28793,110158,110133
28794,110159,11256
28795,110159,103155
28796,110159,107177
28797,110159,108165
28798,110160,103221
28799,110160,107120
28800,110162,2132
28801,110162,3109
28802,110162,4114
28803,110162,5016
28804,110162,7063
28805,110162,8054
28806,110162,10071
28807,110162,10186
28808,110162,11167
28809,110162,105320
28810,110162,106058
28811,110162,107175
28812,110162,110055
28813,110162,110141
28814,110162,110143
28815,110164,12072
28816,110164,104136
28817,110164,104238
28818,110164,105023
28819,110164,105062
28820,110164,105220
28821,110164,106206
28822,110164,107002
28823,110164,107116
28824,110164,108140
28825,110164,108196
28826,110165,6233
28827,110165,105038
28828,110167,5036
28829,110167,5209
28830,110167,5212
28831,110167,104102
28832,110167,109033
28833,110167,109128
28834,110168,1035
28835,110169,7146
28836,110169,10252
28837,110169,103171
28838,110169,105219
28839,110169,106109
28840,110169,106112
28841,110169,106113
28842,110169,106191
28843,110169,106247
28844,110169,109213
28845,110169,110031
28846,110169,110108
28847,110169,110123
28848,110170,12072
28849,110170,104136
28850,110170,104238
28851,110170,105023
28852,110170,105062
28853,110170,105308
28854,110170,106206
28855,110170,107002
28856,110170,108140
28857,110170,108176
28858,110170,108196
28859,110170,110077
28860,110170,110099
28861,110170,110107
28862,110171,2222
28863,110171,3198
28864,110171,5247
28865,110171,7191
28866,110171,8142
28867,110171,11089
28868,110171,11256
28869,110171,12041
28870,110171,103067
28871,110171,103167
28872,110171,103223
28873,110171,104037
28874,110171,104202
28875,110171,105045
28876,110171,105066
28877,110171,105075
28878,110171,105225
28879,110171,106026
28880,110171,106034
28881,110171,106040
28882,110171,107177
28883,110171,108120
28884,110171,108165
28885,110171,108229
28886,110171,108234
28887,110171,109075
28888,110171,109152
28889,110171,109214
28890,110171,110028
28891,110171,110115
28892,110172,2016
28893,110172,3037
28894,110172,3075
28895,110172,3136
28896,110172,3173
28897,110172,3187
28898,110172,4068
28899,110172,6160
28900,110172,7011
28901,110172,7067
28902,110172,7157
28903,110172,8088
28904,110172,8203
28905,110172,9019
28906,110172,10165
28907,110172,10206
28908,110172,11008
28909,110172,101102
28910,110172,101126
28911,110172,102212
28912,110172,103001
28913,110172,104011
28914,110172,108002
28915,110173,1068
28916,110173,2016
28917,110173,3070
28918,110173,3161
28919,110173,3171
28920,110173,3265
28921,110173,5072
28922,110173,9139
28923,110173,101126
28924,110174,1178
28925,110174,3218
28926,110174,4102
28927,110174,5135
28928,110174,5151
28929,110174,5182
28930,110174,6009
28931,110174,6103
28932,110174,11086
28933,110174,103112
28934,110174,103230
28935,110174,105218
28936,110174,105254
28937,110174,106238
28938,110174,106249
28939,110174,107084
28940,110174,109065
28941,110175,2044
28942,110176,3014
28943,110176,3255
28944,110176,3267
28945,110176,106144
28946,110176,109003
28947,110177,2171
28948,110177,2210
28949,110177,9233
28950,110177,108158
28951,110177,109162
28952,110177,110046
28953,110178,3055
28954,110178,5040
28955,110178,5048
28956,110178,5066
28957,110178,5204
28958,110178,6044
28959,110178,6202
28960,110178,7204
28961,110178,9140
28962,110178,9210
28963,110178,10274
28964,110178,12092
28965,110178,103058
28966,110178,104169
28967,110178,106048
28968,110178,107215
28969,110179,105119
28970,110180,7166
28971,110180,108090
28972,110182,7138
28973,110182,104080
28974,110182,104162
28975,110182,105105
28976,110182,106280
28977,110184,1055
28978,110184,5087
28979,110184,7191
28980,110184,9209
28981,110184,103067
28982,110184,104037
28983,110184,104147
28984,110184,104259
28985,110184,105066
28986,110184,105229
28987,110184,105309
28988,110184,106040
28989,110184,108120
28990,110184,109053
28991,110184,109063
28992,110184,110028
28993,110184,110050
28994,110184,110071
28995,110186,3037
28996,110186,12072
28997,110186,104136
28998,110186,105023
28999,110186,105038
29000,110186,105062
29001,110186,105220
29002,110186,106079
29003,110186,106234
29004,110186,107081
29005,110186,107116
29006,110186,108075
29007,110186,108196
29008,110186,110077
29009,110186,110099
29010,110186,110107
29011,110187,2228
29012,110187,3198
29013,110187,4111
29014,110187,12213
29015,110187,102110
29016,110187,103106
29017,110187,104155
29018,110187,105097
29019,110187,106155
29020,110188,104005
29021,110188,104035
29022,110188,104179
29023,110188,104241
29024,110188,105153
29025,110188,106126
29026,110188,107130
29027,110188,108089
29028,110188,109068
29029,110188,109082
29030,110188,109175
29031,110188,110146
29032,110189,1122
29033,110189,2230
29034,110189,9039
29035,110189,12196
29036,110189,106108
29037,110190,102073
29038,110190,103184
29039,110191,1167
29040,110191,2119
29041,110191,2186
29042,110191,5208
29043,110191,5253
29044,110191,6087
29045,110191,8132
29046,110191,10175
29047,110191,10220
29048,110191,11125
29049,110191,11172
29050,110191,102050
29051,110191,102157
29052,110191,103107
29053,110191,104036
29054,110191,104153
29055,110191,106048
29056,110191,106125
29057,110191,106138
29058,110191,106181
29059,110191,107037
29060,110191,107055
29061,110191,107078
29062,110191,109132
29063,110191,110147
29064,110192,2028
29065,110192,2170
29066,110192,3038
29067,110192,3103
29068,110192,3169
29069,110192,3286
29070,110192,5137
29071,110192,10116
29072,110192,11044
29073,110192,11131
29074,110192,105102
29075,110192,107084
29076,110193,9126
29077,110193,11127
29078,110193,104071
29079,110193,104125
29080,110193,105111
29081,110195,104180
29082,110195,104181
29083,110195,106179
29084,110195,109010
29085,110195,109168
29086,110195,110089
29087,110196,2106
29088,110196,101152
29089,110198,3056
29090,110198,6211
29091,110198,9008
29092,110198,11284
29093,110199,108090
29094,110200,5029
29095,110200,7096
29096,110200,10101
29097,110200,11060
29098,110200,12072
29099,110200,12164
29100,110200,101199
29101,110200,101219
29102,110200,102085
29103,110200,103021
29104,110200,103220
29105,110200,104090
29106,110200,104136
29107,110200,104143
29108,110200,104176
29109,110200,104238
29110,110200,105023
29111,110200,105062
29112,110200,105220
29113,110200,106206
29114,110200,108075
29115,110200,108100
29116,110200,108140
29117,110200,108196
29118,110200,109019
29119,110200,110077
29120,110200,110099
29121,110200,110107
29122,110200,110170
29123,110200,110186
29124,110201,1083
29125,110201,5124
29126,110201,10086
29127,110201,110025
29128,110203,1215
29129,110203,2186
29130,110203,5208
29131,110203,7137
29132,110203,8205
29133,110203,9196
29134,110203,10204
29135,110203,10275
29136,110203,11125
29137,110203,12009
29138,110203,102007
29139,110203,102045
29140,110203,104190
29141,110203,105187
29142,110203,106048
29143,110203,107022
29144,110203,109130
29145,110203,109162
29146,110203,110093
29147,110203,110113
29148,110204,6240
29149,110204,8252
29150,110204,12251
29151,110204,102112
29152,110204,105058
29153,110204,105059
29154,110204,105129
29155,110204,105168
29156,110204,106010
29157,110204,106036
29158,110204,107101
29159,110204,110136
29160,110206,110207
29161,110208,8032
29162,110209,3025
29163,110209,7012
29164,110209,7191
29165,110209,11256
29166,110209,106020
29167,110209,106093
29168,110209,107177
29169,110209,108101
29170,110209,108106
29171,110210,104197
29172,110211,104098
29173,110211,104115
29174,110211,104152
29175,110211,106199
29176,110213,1131
29177,110213,3248
29178,110213,4093
29179,110213,6062
29180,110213,6112
29181,110213,8050
29182,110213,9183
29183,110213,9212
29184,110213,10025
29185,110213,105288
29186,110214,2159
29187,110214,4199
29188,110214,7191
29189,110214,10088
29190,110214,12025
29191,110214,12034
29192,110214,101020
29193,110214,101096
29194,110215,1056
29195,110215,4013
29196,110215,4147
29197,110215,7089
29198,110215,8002
29199,110215,8042
29200,110215,8075
29201,110215,8205
29202,110215,10204
29203,110215,11125
29204,110215,11233
29205,110215,12218
29206,110215,105058
29207,110215,105059
29208,110215,105129
29209,110215,106036
29210,110215,106121
29211,110215,107106
29212,110215,110066
29213,110215,110113
29214,110216,2159
29215,110216,7191
29216,110216,10088
29217,110216,10272
29218,110216,11023
29219,110216,11089
29220,110216,12011
29221,110216,12034
29222,110216,101043
29223,110216,102185
29224,110216,103155
29225,110216,104184
29226,110216,104208
29227,110216,107100
29228,110216,107177
29229,110216,108084
29230,110216,108091
29231,110216,108191
29232,110216,108226
29233,110216,108245
29234,110217,2049
29235,110217,10214
29236,110217,102193
29237,110218,1012
29238,110218,2213
29239,110218,103014
29240,110219,1173
29241,110219,3187
29242,110219,7174
29243,110219,105038
29244,110219,108100
29245,110219,108126
29246,110220,12127
29247,110221,7144
29248,110221,11049
29249,110221,106085
29250,110221,110040
29251,110222,105047
29252,110223,105294
29253,110224,8182
29254,110225,3086
29255,110225,5028
29256,110225,5212
29257,110225,105032
29258,110225,105204
29259,110225,109165
29260,110226,5209
29261,110226,104102
29262,110227,7031
29263,110227,8014
29264,110227,11085
29265,110227,11136
29266,110229,8003
29267,110230,9004
29268,110230,11040
29269,110230,103230
29270,110230,104016
29271,110231,1203
29272,110231,102103
29273,110231,108045
29274,110232,7024
29275,110232,8142
29276,110232,11089
29277,110232,11130
29278,110232,11256
29279,110232,12156
29280,110232,102018
29281,110232,103067
29282,110232,103115
29283,110232,103155
29284,110232,103167
29285,110232,103223
29286,110232,104037
29287,110232,104124
29288,110232,105066
29289,110232,105225
29290,110232,106034
29291,110232,106040
29292,110232,106055
29293,110232,107143
29294,110232,107166
29295,110232,107177
29296,110232,108091
29297,110232,108120
29298,110232,108165
29299,110232,108219
29300,110232,109152
29301,110232,110028
29302,110232,110034
29303,110232,110050
29304,110232,110115
29305,110232,110171
29306,110234,2230
29307,110234,10252
29308,110234,104180
29309,110234,104181
29310,110234,105214
29311,110234,106113
29312,110234,106151
29313,110234,106191
29314,110234,106247
29315,110234,108172
29316,110234,110007
29317,110234,110072
29318,110234,110087
29319,110234,110108
29320,110234,110123
29321,110235,1053
29322,110235,10083
29323,110235,12025
29324,110235,106113
29325,110235,110252
29326,110237,104096
29327,110238,2091
29328,110238,2145
29329,110238,7018
29330,110238,7146
29331,110238,8050
29332,110238,9212
29333,110238,10252
29334,110238,11156
29335,110238,12052
29336,110238,103171
29337,110238,105207
29338,110238,106092
29339,110238,106109
29340,110238,106113
29341,110238,106191
29342,110238,106247
29343,110238,107134
29344,110238,109017
29345,110238,109213
29346,110238,110213
29347,110239,9119
29348,110239,103237
29349,110239,103249
29350,110240,3272
29351,110240,8225
29352,110240,103246
29353,110241,5125
29354,110241,9110
29355,110241,105268
29356,110241,108034
29357,110242,105308
29358,110242,109172
29359,110243,103242
29360,110244,1012
29361,110244,9138
29362,110244,104158
29363,110244,108093
29364,110245,6242
29365,110245,106059
29366,110245,110053
29367,110246,3210
29368,110246,7073
29369,110246,12224
29370,110246,109163
29371,110248,8161
29372,110248,12070
29373,110248,107051
29374,110250,1113
29375,110250,2076
29376,110250,2091
29377,110250,3061
29378,110250,4126
29379,110250,4160
29380,110250,4166
29381,110250,5025
29382,110250,5032
29383,110250,5239
29384,110250,9056
29385,110250,10183
29386,110250,11234
29387,110250,12143
29388,110250,103265
29389,110250,104075
29390,110250,107011
29391,110250,108065
29392,110250,109114
29393,110251,3146
29394,110252,1053
29395,110252,5183
29396,110252,11217
29397,110252,12025
29398,110252,101118
29399,110252,106171
29400,110252,107131
29401,110252,110235
29402,110255,3118
29403,110255,4004
29404,110255,9176
29405,110255,10065
29406,110255,101154
29407,110256,6178
29408,110256,7016
29409,110257,103136
29410,110258,102149
29411,110258,105062
29412,110258,105136
29413,110258,106012
29414,110258,110260
29415,110259,8095
29416,110259,106122
29417,110260,102149
29418,110260,105062
29419,110260,105111
29420,110260,110258
29421,110261,102079
29422,110261,105178
29423,110263,4111
29424,110263,6179
29425,110263,101074
29426,110263,101161
29427,110263,104113
29428,110263,104130
29429,110263,104215
29430,110263,105158
29431,110263,109094
29432,110264,104107
29433,110264,107123
29434,110265,7146
29435,110265,8140
29436,110265,10252
29437,110265,12052
29438,110265,106109
29439,110265,106113
29440,110265,106247
29441,110265,110007
29442,110265,110087
29443,110265,110108
29444,110265,110123
29445,110265,110234
29446,110267,7174
29447,110267,105038
29448,110267,110219
29449,110268,3160
29450,110268,12145
29451,110268,106048
29452,110269,1197
29453,110269,1206
29454,110269,2147
29455,110269,2164
29456,110269,4133
29457,110269,6139
29458,110269,12143
29459,110269,107198
29460,110270,3037
29461,110270,3187
29462,110270,9103
29463,110270,9148
29464,110270,10108
29465,110270,12164
29466,110270,101102
29467,110270,101145
29468,110270,101211
29469,110270,101219
29470,110270,106187
29471,110270,108002
29472,110270,110172
29473,110271,2211
29474,110271,7235
29475,110271,101115
29476,110271,105032
29477,110271,105203
29478,110271,105204
29479,110271,106179
29480,110271,109168
29481,110271,109213
29482,110271,110007
29483,110271,110072
29484,110272,9163
29485,110272,105316
29486,110273,1033
29487,110273,1113
29488,110273,1192
29489,110273,2072
29490,110273,2132
29491,110273,3052
29492,110273,4097
29493,110273,4114
29494,110273,11225
29495,110273,12049
29496,110273,105160
29497,110274,1113
29498,110274,2132
29499,110274,3139
29500,110274,4199
29501,110274,6171
29502,110274,12172
29503,110274,12263
29504,110274,103094
29505,110276,7054
29506,110276,10107
29507,110277,7044
29508,110277,8112
29509,110277,9211
29510,110277,12110
29511,110277,12213
29512,110277,102128
29513,110277,103153
29514,110277,104056
29515,110277,105097
29516,110277,107128
29517,110277,107264
29518,110277,108010
29519,110277,109094
29520,110277,110050
29521,110278,3014
29522,110278,3255
29523,110278,3267
29524,110278,106144
29525,110278,109003
29526,110278,110176
29527,110279,8210
29528,110279,10129
29529,110279,12060
29530,110279,12181
29531,110279,101097
29532,110279,102021
29533,110279,103093
29534,110279,105037
29535,110279,106035
29536,110280,1109
29537,110280,1165
29538,110280,9167
29539,110280,101161
29540,110280,102114
29541,110280,104056
29542,110280,104078
29543,110280,104215
29544,110281,2159
29545,110281,3183
29546,110281,7191
29547,110281,8076
29548,110281,8081
29549,110281,9047
29550,110281,9211
29551,110281,10010
29552,110281,10088
29553,110281,11023
29554,110281,11077
29555,110281,11193
29556,110281,12011
29557,110281,12035
29558,110281,101013
29559,110281,101020
29560,110281,102114
29561,110281,104026
29562,110281,105159
29563,110281,105258
29564,110281,106014
29565,110281,106061
29566,110281,106117
29567,110281,106160
29568,110281,106186
29569,110283,110247
29570,110284,9163
29571,110284,11234
29572,110284,102149
29573,110284,105062
29574,110284,105316
29575,110284,110250
29576,110284,110258
29577,110284,110260
29578,110286,1092
29579,110286,1113
29580,110286,2091
29581,110286,3052
29582,110286,4067
29583,110286,4097
29584,110286,4160
29585,110286,4166
29586,110286,5016
29587,110286,5025
29588,110286,5066
29589,110286,5239
29590,110286,6007
29591,110286,6044
29592,110286,6146
29593,110286,7064
29594,110286,7177
29595,110286,8054
29596,110286,9160
29597,110286,10186
29598,110286,10215
29599,110286,12044
29600,110286,12143
29601,110286,103239
29602,110286,104073
29603,110286,104201
29604,110286,106127
29605,110286,106190
29606,110286,107148
29607,110286,107175
29608,110286,108003
29609,110286,108013
29610,110286,108215
29611,110286,109090
29612,110286,110162
29613,110286,111089
29614,110287,3154
29615,110287,7020
29616,110287,101065
29617,110287,103005
29618,110287,103049
29619,110287,104003
29620,110287,107161
29621,110288,2037
29622,110288,3263
29623,110288,5247
29624,110288,6047
29625,110288,6224
29626,110288,9112
29627,110288,10269
29628,110288,11017
29629,110288,12179
29630,110288,12222
29631,110288,101218
29632,110288,102183
29633,110288,104100
29634,110288,104147
29635,110288,104200
29636,110288,107063
29637,110288,107162
29638,110288,109069
29639,110288,110071
29640,110289,9050
29641,110289,12134
29642,110289,108036
29643,110289,108147
29644,110289,109108
29645,110291,3160
29646,110291,4072
29647,110291,5159
29648,110291,6219
29649,110291,7030
29650,110291,10165
29651,110291,10187
29652,110291,101145
29653,110291,101189
29654,110291,102076
29655,110291,102212
29656,110291,105087
29657,110291,106048
29658,110291,106187
29659,110291,106205
29660,110291,106269
29661,110291,107099
29662,110291,109084
29663,110291,109102
29664,110291,110006
29665,110292,101088
29666,110292,107194
29667,110293,2075
29668,110293,2093
29669,110293,4147
29670,110293,5138
29671,110293,5204
29672,110293,7043
29673,110293,8042
29674,110293,8075
29675,110293,9009
29676,110293,9142
29677,110293,10090
29678,110293,12170
29679,110293,12171
29680,110293,102045
29681,110293,103168
29682,110293,104090
29683,110293,104133
29684,110293,104217
29685,110293,107147
29686,110293,109018
29687,110293,109079
29688,110293,109176
29689,110293,110093
29690,110293,110113
29691,110293,110122
29692,110294,4027
29693,110294,6035
29694,110294,107137
29695,110295,104179
29696,110295,108183
29697,110298,1033
29698,110298,2076
29699,110298,2091
29700,110298,3002
29701,110298,3061
29702,110298,3118
29703,110298,3148
29704,110298,4004
29705,110298,6232
29706,110298,7053
29707,110298,7064
29708,110298,8050
29709,110298,8055
29710,110298,8177
29711,110298,8211
29712,110298,10183
29713,110298,11156
29714,110298,101154
29715,110298,102042
29716,110298,103265
29717,110298,104049
29718,110298,104071
29719,110298,104122
29720,110298,104213
29721,110298,105093
29722,110298,105111
29723,110298,105117
29724,110298,105159
29725,110298,105214
29726,110298,106120
29727,110298,106220
29728,110298,106237
29729,110298,106286
29730,110298,107174
29731,110298,108065
29732,110298,108205
29733,110298,110018
29734,110298,110118
29735,110298,110250
29736,110298,110260
29737,110298,110265
29738,110298,110284
29739,110299,2072
29740,110299,2161
29741,110299,2190
29742,110299,3074
29743,110299,6030
29744,110299,7209
29745,110299,11138
29746,110299,11141
29747,110299,11152
29748,110299,11156
29749,110299,11160
29750,110299,11177
29751,110299,12143
29752,110299,12165
29753,110299,12221
29754,110299,103205
29755,110299,104152
29756,110300,101029
29757,110300,103013
29758,110300,103179
29759,110300,105043
29760,110300,106011
29761,110300,106016
29762,110300,106135
29763,110300,107168
29764,110300,107178
29765,110302,2037
29766,110302,2222
29767,110302,3298
29768,110302,11017
29769,110302,11130
29770,110302,101116
29771,110302,108091
29772,110302,108219
29773,110302,110232
29774,111001,6211
29775,111001,8051
29776,111001,9008
29777,111001,9050
29778,111001,102061
29779,111001,102155
29780,111002,3025
29781,111002,3037
29782,111002,3057
29783,111002,7174
29784,111002,12234
29785,111002,101145
29786,111002,101211
29787,111002,103183
29788,111002,106234
29789,111002,107265
29790,111002,108152
29791,111002,110172
29792,111002,110219
29793,111002,110267
29794,111004,108075
29795,111005,7214
29796,111005,107163
29797,111005,108019
29798,111006,1203
29799,111006,7160
29800,111006,10204
29801,111006,12018
29802,111006,102044
29803,111006,104036
29804,111006,104153
29805,111006,107115
29806,111006,108045
29807,111007,2186
29808,111007,3227
29809,111007,4013
29810,111007,6014
29811,111007,8013
29812,111007,8126
29813,111007,8205
29814,111007,107199
29815,111007,110093
29816,111008,8140
29817,111008,9244
29818,111008,10127
29819,111008,11115
29820,111008,101073
29821,111008,101076
29822,111008,101083
29823,111008,102042
29824,111008,102113
29825,111008,102138
29826,111008,102184
29827,111008,103078
29828,111008,103108
29829,111008,104141
29830,111008,105036
29831,111008,105052
29832,111008,105070
29833,111008,105117
29834,111008,105214
29835,111008,106086
29836,111008,106113
29837,111008,106151
29838,111008,106191
29839,111008,106209
29840,111008,106247
29841,111008,107031
29842,111008,107091
29843,111008,107134
29844,111008,107169
29845,111008,107238
29846,111008,108119
29847,111008,108172
29848,111008,109057
29849,111008,109213
29850,111008,110007
29851,111008,110031
29852,111008,110062
29853,111008,110064
29854,111008,110087
29855,111008,110108
29856,111008,110234
29857,111008,111027
29858,111008,111093
29859,111010,108141
29860,111011,9108
29861,111011,10107
29862,111012,2100
29863,111012,8142
29864,111012,11089
29865,111012,11130
29866,111012,11256
29867,111012,101116
29868,111012,103011
29869,111012,103067
29870,111012,103115
29871,111012,103167
29872,111012,103223
29873,111012,104037
29874,111012,104124
29875,111012,105066
29876,111012,105225
29877,111012,107177
29878,111012,108091
29879,111012,108219
29880,111012,109152
29881,111012,110115
29882,111012,110171
29883,111012,110232
29884,111012,110302
29885,111013,4147
29886,111013,5138
29887,111013,10105
29888,111013,10246
29889,111013,11197
29890,111013,12155
29891,111013,101029
29892,111013,103013
29893,111013,103179
29894,111013,106011
29895,111013,106016
29896,111013,106048
29897,111013,107178
29898,111013,107200
29899,111013,108076
29900,111013,108096
29901,111013,109176
29902,111013,110266
29903,111014,105040
29904,111015,2082
29905,111015,4178
29906,111015,5045
29907,111015,7184
29908,111015,11113
29909,111015,103041
29910,111015,105296
29911,111015,108179
29912,111015,110111
29913,111016,110247
29914,111016,110283
29915,111017,2159
29916,111017,2160
29917,111017,3136
29918,111017,4063
29919,111017,7191
29920,111017,8001
29921,111017,8076
29922,111017,8081
29923,111017,9139
29924,111017,10088
29925,111017,11146
29926,111017,102105
29927,111017,102172
29928,111017,103022
29929,111017,106032
29930,111017,108101
29931,111017,108205
29932,111019,7002
29933,111019,7018
29934,111019,7064
29935,111019,103259
29936,111019,104170
29937,111020,6216
29938,111020,107099
29939,111020,109084
29940,111022,106057
29941,111023,2015
29942,111024,108218
29943,111025,3124
29944,111025,5067
29945,111025,5212
29946,111025,6033
29947,111025,7018
29948,111025,7024
29949,111025,7158
29950,111025,9089
29951,111025,9135
29952,111025,9224
29953,111025,11073
29954,111025,11132
29955,111025,11289
29956,111025,101186
29957,111025,105097
29958,111025,105155
29959,111025,105204
29960,111025,106209
29961,111025,106274
29962,111025,107138
29963,111025,107143
29964,111025,108131
29965,111025,110041
29966,111025,110271
29967,111026,1179
29968,111026,5165
29969,111026,7019
29970,111026,11116
29971,111026,103146
29972,111026,103148
29973,111026,106012
29974,111027,2198
29975,111027,5040
29976,111027,5048
29977,111027,6023
29978,111027,6062
29979,111027,6193
29980,111027,6202
29981,111027,7106
29982,111027,7147
29983,111027,7168
29984,111027,7215
29985,111027,8172
29986,111027,9182
29987,111027,11236
29988,111027,102056
29989,111027,103188
29990,111027,107127
29991,111028,106042
29992,111029,8003
29993,111030,5062
29994,111030,103239
29995,111030,104073
29996,111030,105212
29997,111030,108187
29998,111030,109050
29999,111031,105308
30000,111031,110242
30001,111032,4134
30002,111032,5276
30003,111033,2233
30004,111033,10220
30005,111033,11172
30006,111033,106044
30007,111033,106089
30008,111033,106125
30009,111034,6240
30010,111034,8252
30011,111034,12251
30012,111034,102112
30013,111034,105058
30014,111034,105059
30015,111034,105129
30016,111034,105168
30017,111034,106010
30018,111034,106036
30019,111034,107101
30020,111034,108150
30021,111034,110124
30022,111034,110204
30023,111035,101138
30024,111035,105067
30025,111035,107206
30026,111036,1169
30027,111036,8125
30028,111036,103191
30029,111036,104146
30030,111036,106062
30031,111036,107185
30032,111037,9044
30033,111038,1032
30034,111038,1203
30035,111038,5005
30036,111038,6246
30037,111038,9230
30038,111038,102103
30039,111038,102129
30040,111038,104097
30041,111038,104153
30042,111038,105192
30043,111038,106110
30044,111038,107225
30045,111039,5286
30046,111039,7054
30047,111039,107076
30048,111040,110247
30049,111040,110283
30050,111040,111016
30051,111041,11095
30052,111041,106048
30053,111041,110183
30054,111041,110297
30055,111041,111005
30056,111042,10225
30057,111043,109098
30058,111044,2159
30059,111044,3136
30060,111044,4068
30061,111044,7018
30062,111044,7191
30063,111044,8076
30064,111044,8081
30065,111044,10088
30066,111044,10271
30067,111044,11023
30068,111044,11077
30069,111044,11193
30070,111044,12035
30071,111044,103067
30072,111044,104037
30073,111044,105077
30074,111044,105159
30075,111044,106038
30076,111044,107060
30077,111044,107177
30078,111044,108016
30079,111044,108075
30080,111044,109127
30081,111044,110109
30082,111045,9163
30083,111045,108065
30084,111045,109114
30085,111045,110250
30086,111045,110272
30087,111046,1093
30088,111046,2228
30089,111046,4111
30090,111046,7044
30091,111046,9167
30092,111046,101055
30093,111046,102114
30094,111046,108094
30095,111047,10097
30096,111047,12134
30097,111048,8142
30098,111048,11089
30099,111048,11114
30100,111048,11130
30101,111048,11256
30102,111048,103067
30103,111048,103115
30104,111048,103155
30105,111048,103167
30106,111048,103223
30107,111048,104037
30108,111048,104124
30109,111048,105066
30110,111048,105225
30111,111048,106034
30112,111048,106040
30113,111048,106055
30114,111048,108091
30115,111048,108120
30116,111048,108165
30117,111048,108219
30118,111048,109025
30119,111048,109076
30120,111048,109152
30121,111048,110028
30122,111048,110034
30123,111048,110050
30124,111048,110115
30125,111048,110171
30126,111048,110232
30127,111048,110302
30128,111048,111012
30129,111049,1203
30130,111049,8196
30131,111049,106044
30132,111049,106047
30133,111049,108045
30134,111050,11089
30135,111050,11130
30136,111050,11256
30137,111050,101206
30138,111050,103167
30139,111050,103223
30140,111050,104105
30141,111050,104124
30142,111050,104208
30143,111050,105225
30144,111050,106026
30145,111050,106034
30146,111050,106055
30147,111050,106162
30148,111050,108078
30149,111050,108080
30150,111050,108091
30151,111050,108165
30152,111050,108219
30153,111050,108245
30154,111050,109025
30155,111050,109076
30156,111050,109152
30157,111050,110028
30158,111050,110034
30159,111050,110050
30160,111050,110115
30161,111050,110159
30162,111050,110171
30163,111050,110232
30164,111050,110302
30165,111050,111012
30166,111051,2222
30167,111051,3101
30168,111051,9148
30169,111051,12072
30170,111051,104136
30171,111051,104202
30172,111051,108075
30173,111051,109053
30174,111051,109063
30175,111051,110028
30176,111051,111004
30177,111052,1183
30178,111052,5213
30179,111052,10014
30180,111054,2236
30181,111054,4147
30182,111054,5059
30183,111054,5138
30184,111054,8118
30185,111054,103168
30186,111054,109176
30187,111054,110293
30188,111055,3086
30189,111055,4039
30190,111055,5028
30191,111055,5212
30192,111055,105032
30193,111055,105204
30194,111055,109165
30195,111055,110225
30196,111056,9127
30197,111056,107042
30198,111057,2091
30199,111057,4101
30200,111057,7044
30201,111057,7053
30202,111057,7120
30203,111057,7177
30204,111057,7203
30205,111057,8177
30206,111057,10183
30207,111057,102035
30208,111057,104049
30209,111057,104262
30210,111057,105256
30211,111057,107108
30212,111059,3160
30213,111059,5006
30214,111059,5031
30215,111059,6071
30216,111059,7078
30217,111059,7089
30218,111059,8042
30219,111059,8075
30220,111059,8144
30221,111059,8214
30222,111059,9142
30223,111059,10016
30224,111059,11094
30225,111059,104260
30226,111059,106121
30227,111059,107106
30228,111059,110066
30229,111059,110093
30230,111059,110215
30231,111060,3286
30232,111060,6010
30233,111060,7191
30234,111060,8001
30235,111060,8142
30236,111060,11089
30237,111060,11190
30238,111060,11256
30239,111060,12034
30240,111060,12136
30241,111060,101202
30242,111060,103115
30243,111060,105019
30244,111060,105049
30245,111060,106055
30246,111060,107177
30247,111060,109025
30248,111060,109177
30249,111060,110034
30250,111061,5026
30251,111061,5048
30252,111061,6062
30253,111061,6112
30254,111061,8052
