,author_id,interests
9480,9480,"{8, 44}"
9481,9481,"{8, 27, 45}"
9482,9482,"{0, 8, 45, 46}"
9483,9483,"{0, 8}"
9484,9484,{8}
9485,9485,"{0, 8, 46, 47}"
9486,9486,"{0, 1, 33, 8, 12, 45, 44, 22}"
9487,9487,"{0, 8, 45}"
9488,9488,"{8, 45}"
9489,9489,"{8, 1, 12, 47}"
9490,9490,"{0, 8, 45, 48, 53}"
9491,9491,"{0, 33, 5, 8, 45, 46, 23}"
9492,9492,"{0, 8, 44, 45}"
9493,9493,"{0, 1, 2, 3, 33, 8, 12, 44, 14, 15, 45, 46, 48, 27}"
9494,9494,"{0, 8, 3, 45}"
9495,9495,"{0, 33, 3, 8, 44, 14, 47}"
9496,9496,"{0, 33, 8, 44, 45}"
9497,9497,"{8, 11}"
9498,9498,"{0, 1, 2, 3, 33, 5, 8, 44, 45, 47}"
9499,9499,"{0, 8, 44}"
9500,9500,"{0, 33, 3, 8, 43, 45}"
9501,9501,"{1, 33, 3, 8, 44, 45}"
9502,9502,"{0, 1, 33, 3, 8, 44, 45, 47, 48}"
9503,9503,"{0, 8}"
9504,9504,"{0, 33, 8}"
9505,9505,"{33, 2, 38, 7, 8, 44, 45, 48}"
9506,9506,"{8, 1, 45, 14}"
9507,9507,"{8, 33, 44}"
9508,9508,"{0, 8, 45}"
9509,9509,"{8, 1}"
9510,9510,"{8, 45, 47}"
9511,9511,"{0, 1, 33, 8, 44}"
9512,9512,{8}
9513,9513,"{8, 45}"
9514,9514,"{8, 25, 45, 31}"
9515,9515,"{0, 33, 3, 8, 9, 44, 45, 46, 27}"
9516,9516,"{1, 33, 3, 5, 38, 8, 44, 45, 47}"
9517,9517,"{0, 33, 8}"
9518,9518,{8}
9519,9519,{8}
9520,9520,"{0, 33, 44, 8}"
9521,9521,"{0, 1, 33, 3, 8, 44, 45}"
9522,9522,"{0, 33, 3, 8, 44}"
9523,9523,"{8, 44}"
9524,9524,"{0, 33, 38, 8, 44, 47}"
9525,9525,"{0, 8}"
9526,9526,"{0, 8, 45}"
9527,9527,"{8, 33}"
9528,9528,"{8, 33, 45, 1}"
9529,9529,"{0, 33, 45, 8}"
9530,9530,"{0, 33, 8, 44, 47}"
9531,9531,"{8, 45}"
9532,9532,"{0, 33, 5, 8, 44, 45, 14, 47, 48}"
9533,9533,"{8, 33, 44, 47}"
9534,9534,"{8, 33}"
9535,9535,"{8, 44}"
9536,9536,"{0, 33, 3, 8, 44, 14, 47, 26}"
9537,9537,"{8, 42, 47}"
9538,9538,"{48, 8, 5, 46}"
9539,9539,"{8, 42, 44}"
9540,9540,"{33, 35, 8, 44, 45, 47, 48, 29}"
9541,9541,"{0, 8, 2, 44}"
9542,9542,"{0, 1, 33, 3, 8, 12, 44, 14, 45, 46, 47}"
9543,9543,"{0, 1, 33, 3, 8, 44, 45, 48, 26}"
9544,9544,"{8, 12, 45}"
9545,9545,"{0, 33, 3, 8, 44}"
9546,9546,"{8, 38}"
9547,9547,"{0, 1, 33, 8, 44, 45, 47}"
9548,9548,"{0, 33, 3, 8, 44, 45, 23}"
9549,9549,"{1, 33, 3, 5, 8, 44, 45, 27}"
9550,9550,"{0, 8}"
9551,9551,"{8, 47}"
9552,9552,"{8, 33}"
9553,9553,"{0, 1, 33, 8, 44, 45, 47}"
9554,9554,"{0, 33, 8, 44, 48}"
9555,9555,"{8, 33, 44, 46}"
9556,9556,"{3, 8, 12, 45, 44}"
9557,9557,"{0, 33, 44, 8}"
9558,9558,"{0, 33, 22, 8}"
9559,9559,{8}
9560,9560,"{0, 8}"
9561,9561,"{0, 33, 45, 8}"
9562,9562,"{0, 1, 33, 3, 8, 44, 45}"
9563,9563,"{0, 33, 8}"
9564,9564,"{0, 33, 45, 8}"
9565,9565,{8}
9566,9566,"{0, 1, 33, 3, 8, 44}"
9567,9567,"{0, 33, 45, 8}"
9568,9568,"{0, 1, 2, 33, 4, 8, 44, 45, 46, 47, 25, 29, 31}"
9569,9569,"{0, 1, 33, 3, 8, 41, 12, 44, 14, 45, 47, 24, 27}"
9570,9570,"{0, 33, 8, 44, 45, 47, 48}"
9571,9571,"{0, 8, 44, 47, 48, 24}"
9572,9572,"{0, 8, 44}"
9573,9573,"{8, 1, 45}"
9574,9574,"{8, 1, 45}"
9575,9575,"{0, 1, 34, 3, 8, 44, 45, 46, 47}"
9576,9576,"{0, 8}"
9577,9577,"{0, 33, 8}"
9578,9578,"{8, 33, 2, 44}"
9579,9579,"{8, 44, 47, 24, 26}"
9580,9580,"{0, 8, 45, 47}"
9581,9581,"{0, 1, 7, 8, 44, 45}"
9582,9582,"{0, 1, 33, 3, 34, 5, 38, 8, 12, 44, 45, 46}"
9583,9583,"{0, 8}"
9584,9584,"{8, 44, 47}"
9585,9585,"{8, 2, 44, 45}"
9586,9586,{8}
9587,9587,"{8, 33}"
9588,9588,"{0, 1, 33, 3, 8, 44, 45, 47, 26}"
9589,9589,{8}
9590,9590,"{8, 33}"
9591,9591,"{8, 33, 43, 45}"
9592,9592,"{0, 1, 33, 3, 8, 44, 14}"
9593,9593,"{0, 1, 3, 8, 47}"
9594,9594,"{0, 8, 45}"
9595,9595,"{0, 33, 3, 8, 44, 45, 47, 24}"
9596,9596,"{0, 1, 2, 8, 11, 44, 45}"
9597,9597,{8}
9598,9598,"{0, 33, 8, 47}"
9599,9599,"{0, 33, 2, 3, 8, 44, 45, 48, 26}"
9600,9600,"{33, 2, 8, 44, 45}"
9601,9601,"{0, 33, 8, 45, 47, 48}"
9602,9602,"{8, 44, 45}"
9603,9603,"{0, 1, 34, 3, 33, 8, 43, 44, 45, 17, 26, 29}"
9604,9604,"{0, 1, 33, 3, 8, 44, 45, 47, 26}"
9605,9605,"{0, 8, 3}"
9606,9606,"{8, 0, 43, 33}"
9607,9607,"{0, 1, 44, 8}"
9608,9608,"{0, 32, 2, 33, 8, 44, 45, 47, 24}"
9609,9609,"{0, 8, 44}"
9610,9610,"{8, 2, 45}"
9611,9611,"{0, 33, 45, 8}"
9612,9612,"{8, 44}"
9613,9613,"{8, 33, 44}"
9614,9614,"{8, 44, 46}"
9615,9615,"{0, 33, 44, 8}"
9616,9616,"{8, 33, 44}"
9617,9617,{8}
9618,9618,"{8, 47}"
9619,9619,"{0, 1, 33, 5, 8, 44, 45}"
9620,9620,"{8, 44, 45}"
9621,9621,"{8, 45}"
9622,9622,{8}
9623,9623,"{1, 33, 8, 45, 27}"
9624,9624,"{0, 33, 8, 43, 44, 45}"
9625,9625,{8}
9626,9626,"{0, 1, 33, 3, 8, 43, 44, 45, 47, 25}"
9627,9627,"{0, 1, 2, 33, 8, 44, 47, 22}"
9628,9628,"{0, 8, 44}"
9629,9629,"{33, 2, 3, 8, 44, 45, 47}"
9630,9630,"{8, 45}"
9631,9631,"{0, 1, 33, 8, 43, 44, 45, 47, 48, 21, 24, 26, 29}"
9632,9632,"{1, 33, 3, 5, 8, 44, 45, 46}"
9633,9633,"{0, 1, 33, 8, 11}"
9634,9634,"{8, 47}"
9635,9635,"{0, 1, 8}"
9636,9636,"{0, 8, 44}"
9637,9637,"{0, 1, 3, 8, 44, 45}"
9638,9638,"{0, 8, 45}"
9639,9639,"{0, 1, 2, 33, 8, 44}"
9640,9640,"{0, 34, 37, 8, 42, 10, 26}"
9641,9641,"{8, 46}"
9642,9642,"{0, 33, 39, 8, 12, 45, 44, 47, 24, 26}"
9643,9643,"{8, 33, 45}"
9644,9644,"{0, 1, 45, 8}"
9645,9645,"{8, 27, 47}"
9646,9646,"{8, 3, 12, 44}"
9647,9647,"{0, 33, 5, 8, 44, 45, 47}"
9648,9648,"{0, 1, 33, 8, 45}"
9649,9649,"{0, 33, 45, 8}"
9650,9650,"{0, 1, 33, 8, 44, 47}"
9651,9651,"{0, 33, 5, 8}"
9652,9652,{8}
9653,9653,"{0, 1, 33, 3, 8, 43, 45}"
9654,9654,{8}
9655,9655,"{0, 1, 3, 8, 45, 47}"
9656,9656,"{8, 33, 43}"
9657,9657,"{8, 33, 45, 47}"
9658,9658,"{1, 8, 44, 45, 22}"
9659,9659,"{8, 33, 45}"
9660,9660,"{8, 45}"
9661,9661,"{0, 33, 8, 44, 27}"
9662,9662,"{0, 17, 1, 8}"
9663,9663,"{8, 33, 44, 47}"
9664,9664,"{0, 1, 33, 3, 4, 8, 47, 48}"
9665,9665,"{0, 33, 8, 45, 47}"
9666,9666,"{8, 33, 45, 46}"
9667,9667,"{8, 33, 47}"
9668,9668,"{0, 33, 8, 46, 47}"
9669,9669,"{0, 33, 3, 8, 45, 47}"
9670,9670,"{0, 33, 8}"
9671,9671,"{8, 45}"
9672,9672,"{0, 33, 3, 8, 47}"
9673,9673,"{0, 1, 33, 3, 8, 44, 45, 14}"
9674,9674,"{8, 45}"
9675,9675,"{0, 33, 3, 8}"
9676,9676,"{0, 1, 3, 5, 8, 9, 12, 14, 17, 22, 23, 24, 25, 26, 27, 33, 44, 45, 46, 47}"
9677,9677,"{8, 45}"
9678,9678,"{8, 44, 46, 30}"
9679,9679,"{8, 33, 44}"
9680,9680,"{8, 33, 14}"
9681,9681,"{0, 8, 44}"
9682,9682,"{3, 1, 27, 8}"
9683,9683,"{0, 33, 8, 45, 48, 24, 25}"
9684,9684,{8}
9685,9685,"{0, 33, 3, 8, 42, 44, 45, 14, 46, 25, 27}"
9686,9686,"{0, 1, 2, 3, 33, 8, 44, 45, 14, 46, 27, 31}"
9687,9687,"{0, 1, 3, 5, 38, 8, 44, 45}"
9688,9688,"{0, 33, 8, 45, 47}"
9689,9689,"{8, 33}"
9690,9690,"{8, 0, 43, 47}"
9691,9691,"{0, 33, 8, 44, 45, 47}"
9692,9692,"{0, 33, 3, 5, 37, 8, 43, 44, 45, 14, 46, 47, 48}"
9693,9693,"{0, 33, 44, 8}"
9694,9694,"{0, 8, 44, 48, 29}"
9695,9695,"{8, 33}"
9696,9696,"{0, 8, 45}"
9697,9697,"{0, 1, 33, 8, 12, 45, 44, 47}"
9698,9698,"{0, 2, 3, 8, 44, 45, 47, 26}"
9699,9699,"{0, 1, 33, 8, 45, 27}"
9700,9700,"{1, 8, 12, 51, 27}"
9701,9701,"{8, 33, 44, 47}"
9702,9702,"{0, 8}"
9703,9703,"{0, 8, 44, 45}"
9704,9704,"{1, 33, 8, 43, 44, 45, 24}"
9705,9705,"{0, 1, 33, 3, 8, 14}"
9706,9706,"{8, 44}"
9707,9707,"{8, 33, 42, 44}"
9708,9708,"{48, 8, 45, 47}"
9709,9709,"{0, 1, 33, 3, 8}"
9710,9710,"{1, 33, 8, 9, 43, 45, 14, 47, 48, 51}"
9711,9711,"{0, 1, 33, 3, 8, 44, 45, 27}"
9712,9712,"{0, 1, 2, 3, 33, 8, 9, 44, 45, 14, 47}"
9713,9713,"{0, 33, 8, 44, 22}"
9714,9714,"{0, 33, 3, 8, 43, 44, 45}"
9715,9715,"{8, 44, 45}"
9716,9716,"{0, 1, 3, 8, 44, 45, 47}"
9717,9717,"{8, 3}"
9718,9718,"{0, 1, 5, 8, 44, 45}"
9719,9719,"{8, 33}"
9720,9720,"{33, 2, 8, 43, 44, 45}"
9721,9721,"{0, 8, 44, 47}"
9722,9722,"{8, 33, 44, 14}"
9723,9723,"{8, 33, 3, 45}"
9724,9724,"{0, 8, 45, 47}"
9725,9725,"{8, 33, 27, 46}"
9726,9726,"{8, 27}"
9727,9727,"{0, 33, 8, 44, 45, 47}"
9728,9728,"{0, 1, 8}"
9729,9729,"{8, 25, 45}"
9730,9730,"{8, 47}"
9731,9731,"{48, 8, 44, 45}"
9732,9732,"{0, 1, 33, 3, 8, 44, 45, 27}"
9733,9733,"{0, 8}"
9734,9734,"{8, 33, 44}"
9735,9735,"{8, 12}"
9736,9736,"{0, 8, 45}"
9737,9737,"{0, 1, 33, 8, 44, 45, 24}"
9738,9738,{8}
9739,9739,"{8, 44}"
9740,9740,"{0, 33, 3, 8, 44, 45, 47}"
9741,9741,"{8, 44, 45, 46, 17, 25}"
9742,9742,"{0, 1, 33, 3, 8, 44, 45, 47, 48, 26}"
9743,9743,"{8, 33, 38, 47}"
9744,9744,"{8, 45}"
9745,9745,"{8, 5, 47}"
9746,9746,"{0, 33, 8, 44, 47}"
9747,9747,{8}
9748,9748,"{0, 8}"
9749,9749,"{0, 1, 33, 8, 44, 45, 47}"
9750,9750,"{0, 8, 3, 45}"
9751,9751,"{8, 33, 43, 47}"
9752,9752,"{8, 44, 47}"
9753,9753,"{8, 44}"
9754,9754,"{8, 45}"
9755,9755,{8}
9756,9756,"{0, 33, 3, 5, 8, 44, 45}"
9757,9757,"{8, 44, 22, 14}"
9758,9758,"{0, 33, 45, 8}"
9759,9759,"{33, 3, 8, 44, 45}"
9760,9760,"{0, 8, 3, 44}"
9761,9761,"{8, 44}"
9762,9762,"{0, 8}"
9763,9763,"{0, 1, 33, 8, 43, 44, 45, 47, 48, 24}"
9764,9764,"{0, 33, 8, 44, 45}"
9765,9765,{8}
9766,9766,"{0, 1, 3, 8, 45}"
9767,9767,"{0, 1, 8}"
9768,9768,"{8, 44}"
9769,9769,"{0, 33, 1, 8}"
9770,9770,"{8, 44, 47}"
9771,9771,"{0, 33, 5, 8, 44, 24}"
9772,9772,"{0, 33, 8, 44, 47}"
9773,9773,"{0, 33, 8}"
9774,9774,"{0, 33, 8, 44, 45, 26}"
9775,9775,"{1, 3, 8, 42, 43, 44, 45, 46, 47}"
9776,9776,"{0, 34, 8, 44, 24}"
9777,9777,"{0, 8, 45}"
9778,9778,"{0, 1, 33, 3, 8, 43, 44, 45, 14, 51, 54, 27}"
9779,9779,"{0, 33, 2, 3, 5, 38, 8, 43, 45}"
9780,9780,"{8, 45}"
9781,9781,"{0, 8, 3, 44}"
9782,9782,"{0, 1, 33, 8, 44, 45}"
9783,9783,"{8, 33, 45}"
9784,9784,"{0, 8, 44, 45, 47}"
9785,9785,"{8, 45}"
9786,9786,"{8, 33, 45}"
9787,9787,"{0, 33, 8, 43, 45, 47}"
9788,9788,"{48, 8, 43, 33}"
9789,9789,"{0, 33, 8, 44, 47, 25}"
9790,9790,"{0, 1, 33, 8, 45, 27}"
9791,9791,"{0, 1, 33, 8, 44, 45}"
9792,9792,"{0, 1, 44, 8}"
9793,9793,{8}
9794,9794,"{8, 33, 44, 47}"
9795,9795,"{0, 1, 32, 3, 33, 8, 44, 45, 47}"
9796,9796,"{0, 33, 8}"
9797,9797,"{0, 33, 8, 45, 48}"
9798,9798,"{0, 1, 2, 33, 38, 8, 45, 48}"
9799,9799,"{8, 44, 45}"
9800,9800,"{8, 33, 45}"
9801,9801,"{8, 33}"
9802,9802,"{48, 8, 45}"
9803,9803,"{0, 33, 8, 44, 47}"
9804,9804,"{48, 8, 44, 45}"
9805,9805,"{0, 1, 33, 3, 34, 8, 12, 44, 45, 47, 22, 26, 27}"
9806,9806,"{0, 33, 8}"
9807,9807,"{8, 33, 31}"
9808,9808,"{8, 33}"
9809,9809,"{0, 8, 47}"
9810,9810,"{8, 33, 44, 45}"
9811,9811,"{8, 43, 45}"
9812,9812,"{8, 1, 44, 45}"
9813,9813,"{0, 33, 8, 43, 44, 45, 47}"
9814,9814,"{0, 1, 8, 44, 45}"
9815,9815,"{8, 44, 45}"
9816,9816,"{33, 8, 44, 45, 47}"
9817,9817,"{8, 45, 47}"
9818,9818,"{0, 3, 8, 44, 45}"
9819,9819,"{0, 33, 8, 43, 45}"
9820,9820,"{0, 1, 3, 8, 44, 45}"
9821,9821,"{0, 33, 8, 44, 45}"
9822,9822,"{0, 8, 45}"
9823,9823,{8}
9824,9824,"{8, 33, 44, 45}"
9825,9825,{8}
9826,9826,{8}
9827,9827,"{0, 8, 45}"
9828,9828,"{0, 33, 45, 8}"
9829,9829,"{0, 1, 3, 8, 44, 45, 24}"
9830,9830,"{8, 45}"
9831,9831,"{0, 1, 33, 8, 45, 47}"
9832,9832,"{0, 1, 33, 3, 8, 43, 44, 45, 48}"
9833,9833,"{0, 8}"
9834,9834,"{0, 1, 8, 44, 45, 47}"
9835,9835,"{8, 33, 44, 45}"
9836,9836,"{48, 0, 8}"
9837,9837,"{8, 43}"
9838,9838,"{0, 1, 33, 3, 8, 42, 12, 44, 14, 46, 47, 18, 27}"
9839,9839,"{1, 33, 3, 8, 45, 47}"
9840,9840,"{0, 33, 2, 5, 8, 44, 45, 47}"
9841,9841,"{8, 3, 45}"
9842,9842,"{1, 33, 3, 8, 44, 45}"
9843,9843,{8}
9844,9844,"{0, 1, 33, 8, 45}"
9845,9845,"{0, 1, 3, 8}"
9846,9846,"{0, 8, 44}"
9847,9847,"{0, 33, 3, 8, 44, 46}"
9848,9848,"{0, 33, 8, 44, 45}"
9849,9849,"{0, 1, 33, 5, 8, 42, 44, 45, 47, 26, 29}"
9850,9850,"{0, 1, 33, 3, 8, 43, 44, 45, 47, 24, 26}"
9851,9851,"{0, 33, 44, 8}"
9852,9852,"{8, 1}"
9853,9853,{8}
9854,9854,"{8, 33, 45}"
9855,9855,"{0, 33, 8, 43, 44, 45}"
9856,9856,"{33, 8, 43, 44, 48}"
9857,9857,"{0, 8, 3, 44}"
9858,9858,"{0, 33, 8, 44, 45}"
9859,9859,"{8, 45}"
9860,9860,"{0, 1, 45, 8}"
9861,9861,"{8, 47}"
9862,9862,"{0, 1, 33, 3, 5, 38, 8, 44, 45, 14}"
9863,9863,"{0, 1, 33, 3, 8, 44, 45, 47}"
9864,9864,"{0, 33, 3, 8}"
9865,9865,"{0, 8}"
9866,9866,"{0, 33, 3, 8, 45, 25}"
9867,9867,"{0, 8, 47}"
9868,9868,"{8, 1, 44, 47}"
9869,9869,"{1, 8, 44, 47, 26}"
9870,9870,"{0, 1, 33, 3, 8, 44, 45}"
9871,9871,{8}
9872,9872,"{0, 8, 44}"
9873,9873,"{0, 33, 3, 8, 44, 45}"
9874,9874,{8}
9875,9875,{8}
9876,9876,"{0, 33, 45, 8}"
9877,9877,"{0, 33, 8, 44, 45}"
9878,9878,"{0, 3, 8, 44, 45}"
9879,9879,"{0, 33, 8, 45, 47}"
9880,9880,"{8, 44}"
9881,9881,"{0, 1, 2, 3, 33, 8, 44, 45, 46}"
9882,9882,"{8, 33, 45}"
9883,9883,"{0, 8, 44}"
9884,9884,"{0, 1, 33, 8, 44, 45}"
9885,9885,"{8, 33, 44}"
9886,9886,"{0, 33, 45, 8}"
9887,9887,"{0, 1, 3, 8, 44, 45}"
9888,9888,"{0, 1, 34, 33, 5, 8, 44, 45, 47, 48, 31}"
9889,9889,"{8, 1, 3, 45}"
9890,9890,"{0, 33, 5, 38, 8, 45, 14, 47}"
9891,9891,"{0, 33, 8, 45, 47, 24}"
9892,9892,"{8, 45}"
9893,9893,"{8, 45}"
9894,9894,"{8, 3, 46}"
9895,9895,"{0, 33, 45, 8}"
9896,9896,"{32, 8}"
9897,9897,"{8, 45}"
9898,9898,"{0, 33, 8}"
9899,9899,"{33, 8, 44, 47, 48}"
9900,9900,"{0, 33, 8, 44, 45}"
9901,9901,"{8, 44, 45}"
9902,9902,"{0, 1, 33, 3, 8, 44, 45, 47}"
9903,9903,"{0, 33, 8, 46, 27}"
9904,9904,"{0, 33, 45, 8}"
9905,9905,"{0, 1, 33, 3, 8, 44, 45, 48, 26}"
9906,9906,"{8, 33}"
9907,9907,"{0, 1, 8}"
9908,9908,"{0, 1, 33, 8, 44, 45, 47, 48}"
9909,9909,"{8, 12, 45, 44, 47}"
9910,9910,"{8, 1, 43, 44}"
9911,9911,"{0, 33, 8}"
9912,9912,"{0, 8, 44, 45, 27}"
9913,9913,"{0, 1, 33, 3, 8}"
9914,9914,"{0, 1, 33, 3, 8, 44, 45}"
9915,9915,"{0, 33, 8, 44, 47, 48}"
9916,9916,"{8, 45, 46}"
9917,9917,"{0, 1, 33, 3, 5, 8, 44, 14, 27}"
9918,9918,"{0, 33, 8, 44, 47}"
9919,9919,"{0, 33, 45, 8}"
9920,9920,"{33, 8, 11, 44, 45}"
9921,9921,"{8, 45}"
9922,9922,{8}
9923,9923,{8}
9924,9924,"{8, 45}"
9925,9925,"{3, 8, 43, 44, 45}"
9926,9926,"{33, 3, 8, 44, 45, 25}"
9927,9927,"{0, 33, 8, 45, 47}"
9928,9928,"{8, 33, 44}"
9929,9929,"{0, 1, 33, 34, 8, 43, 44, 45, 47}"
9930,9930,"{0, 8}"
9931,9931,"{0, 1, 33, 3, 8, 12, 44, 45, 46, 47, 27}"
9932,9932,"{0, 1, 33, 8, 43, 44, 45}"
9933,9933,"{0, 1, 32, 3, 33, 38, 8, 41, 12, 44, 45, 47, 48}"
9934,9934,"{0, 1, 33, 8, 44, 45}"
9935,9935,"{0, 33, 8}"
9936,9936,"{0, 33, 44, 8}"
9937,9937,"{0, 1, 2, 33, 8, 44, 24}"
9938,9938,"{0, 33, 3, 4, 8, 44, 47}"
9939,9939,"{0, 1, 3, 8, 44, 45, 46, 51, 25, 27}"
9940,9940,"{8, 44}"
9941,9941,"{48, 33, 8}"
9942,9942,{8}
9943,9943,"{8, 1, 44, 45}"
9944,9944,"{0, 1, 33, 3, 8, 44, 45, 47, 26}"
9945,9945,"{0, 1, 8, 44, 45}"
9946,9946,"{8, 43}"
9947,9947,"{0, 33, 8, 47}"
9948,9948,"{0, 1, 33, 3, 8}"
9949,9949,"{0, 33, 2, 3, 8, 45, 46, 48, 27}"
9950,9950,"{0, 3, 8, 44, 45}"
9951,9951,"{0, 33, 8, 44, 47}"
9952,9952,"{0, 33, 8, 44, 45, 47}"
9953,9953,"{0, 1, 3, 8}"
9954,9954,"{8, 33, 53}"
9955,9955,"{0, 1, 33, 8, 44, 45, 46, 47, 26}"
9956,9956,"{8, 3}"
9957,9957,"{8, 33, 44}"
9958,9958,"{0, 1, 33, 8, 44, 45, 26}"
9959,9959,"{8, 1}"
9960,9960,"{0, 8}"
9961,9961,{8}
9962,9962,"{0, 1, 33, 3, 34, 8, 44, 45, 47}"
9963,9963,"{0, 1, 2, 3, 8, 44, 45}"
9964,9964,{8}
9965,9965,"{0, 33, 8, 44, 45}"
9966,9966,"{33, 2, 8, 44, 45, 47}"
9967,9967,"{8, 33, 44, 47}"
9968,9968,"{8, 47}"
9969,9969,"{8, 33, 2, 44}"
9970,9970,"{0, 2, 3, 8, 45, 17}"
9971,9971,"{8, 3, 45}"
9972,9972,"{0, 1, 2, 3, 33, 5, 38, 8, 43, 44, 45, 47, 29}"
9973,9973,"{8, 24, 47}"
9974,9974,"{0, 33, 3, 8}"
9975,9975,"{0, 8, 47}"
9976,9976,{8}
9977,9977,"{0, 1, 33, 3, 8, 42, 43, 44, 45, 47, 48, 24, 26}"
9978,9978,"{8, 0, 43}"
9979,9979,"{8, 44}"
9980,9980,"{0, 8, 45}"
9981,9981,"{8, 43}"
9982,9982,"{8, 12, 44}"
9983,9983,{8}
9984,9984,"{0, 1, 8, 44, 45}"
9985,9985,"{33, 8, 44, 45, 47}"
9986,9986,"{8, 33}"
9987,9987,"{8, 24, 44, 45}"
9988,9988,"{0, 1, 33, 8, 43}"
9989,9989,{8}
9990,9990,"{0, 34, 8, 12, 47, 24, 26}"
9991,9991,"{48, 33, 46, 8}"
9992,9992,"{0, 8}"
9993,9993,"{8, 44, 45}"
9994,9994,"{0, 1, 34, 33, 8, 44, 45}"
9995,9995,"{0, 8, 45}"
9996,9996,"{0, 8}"
9997,9997,"{0, 1, 33, 3, 8, 43, 44, 45, 48}"
9998,9998,{8}
9999,9999,{8}
10000,10000,"{8, 46}"
10001,10001,"{8, 33, 43}"
10002,10002,"{0, 1, 33, 8, 43, 44, 45, 47, 27}"
10003,10003,"{0, 33, 8}"
10004,10004,"{8, 33}"
10005,10005,"{8, 2}"
10006,10006,"{8, 33, 44, 45}"
10007,10007,"{0, 8, 44, 45}"
10008,10008,"{0, 1, 33, 3, 8, 45, 48, 26}"
10009,10009,"{8, 0, 43, 45}"
10010,10010,"{0, 33, 44, 8}"
10011,10011,"{0, 33, 3, 5, 38, 8, 43, 11, 45}"
10012,10012,"{8, 33, 1}"
10013,10013,"{0, 1, 8, 44, 48}"
10014,10014,"{0, 33, 2, 8, 44, 47, 48}"
10015,10015,"{8, 33, 44, 24}"
10016,10016,"{0, 33, 8}"
10017,10017,"{8, 43}"
10018,10018,"{8, 44, 45, 46}"
10019,10019,"{8, 44}"
10020,10020,"{8, 33}"
10021,10021,"{0, 1, 33, 3, 8, 44, 45}"
10022,10022,"{0, 33, 1, 8}"
10023,10023,"{8, 33, 43}"
10024,10024,"{0, 33, 2, 8, 45}"
10025,10025,"{0, 8, 44, 45, 47}"
10026,10026,"{0, 33, 8}"
10027,10027,{8}
10028,10028,"{8, 44, 45}"
10029,10029,"{0, 33, 8, 47}"
10030,10030,"{0, 1, 33, 5, 8, 44, 45, 47, 48, 24, 30}"
10031,10031,"{8, 33, 45}"
10032,10032,"{0, 1, 33, 3, 8}"
10033,10033,"{33, 8, 44, 45, 47}"
10034,10034,"{0, 33, 5, 8, 44, 45, 47}"
10035,10035,"{8, 44}"
10036,10036,"{8, 33, 45}"
10037,10037,"{0, 33, 8}"
10038,10038,{8}
10039,10039,{8}
10040,10040,"{0, 1, 33, 3, 8, 44, 45, 14, 47, 27}"
10041,10041,"{8, 33, 43, 47}"
10042,10042,"{0, 33, 8, 43, 44, 45}"
10043,10043,"{0, 33, 3, 8, 45, 17, 26}"
10044,10044,"{0, 8, 44, 45}"
10045,10045,"{0, 1, 34, 33, 8, 44, 45, 47, 26}"
10046,10046,"{0, 1, 3, 8}"
10047,10047,"{0, 33, 3, 8}"
10048,10048,"{8, 44, 45}"
10049,10049,"{33, 6, 8, 47, 24}"
10050,10050,"{8, 26, 44}"
10051,10051,"{0, 33, 3, 8, 45, 46, 27}"
10052,10052,"{0, 8, 44, 45}"
10053,10053,"{33, 8, 43, 44, 47}"
10054,10054,"{8, 1}"
10055,10055,"{0, 33, 44, 8}"
10056,10056,"{0, 33, 3, 5, 8, 44, 45, 46, 26}"
10057,10057,"{0, 8}"
10058,10058,"{0, 3, 27, 8}"
10059,10059,"{0, 8, 45}"
10060,10060,"{8, 11, 45, 31}"
10061,10061,"{8, 45, 47}"
10062,10062,"{8, 33, 44, 45}"
10063,10063,"{0, 33, 3, 8, 45, 27}"
10064,10064,"{0, 33, 45, 8}"
10065,10065,"{0, 33, 44, 8}"
10066,10066,"{1, 33, 8, 44, 45, 48}"
10067,10067,"{0, 8, 3, 45}"
10068,10068,"{8, 44, 45, 14}"
10069,10069,"{8, 33}"
10070,10070,"{48, 8, 44, 45}"
10071,10071,"{0, 8, 44, 45}"
10072,10072,"{0, 8, 45, 47}"
10073,10073,"{8, 33, 11, 44}"
10074,10074,"{0, 1, 8, 44, 45, 47}"
10075,10075,"{0, 1, 33, 3, 8, 44, 45, 48, 30}"
10076,10076,"{0, 8}"
10077,10077,"{3, 33, 27, 8}"
10078,10078,"{48, 0, 8, 47}"
10079,10079,"{0, 1, 33, 8, 45}"
10080,10080,"{0, 1, 2, 33, 8, 45, 25}"
10081,10081,"{0, 1, 33, 3, 8, 12, 45}"
10082,10082,"{0, 1, 44, 8}"
10083,10083,"{0, 1, 33, 8, 43, 44, 45}"
10084,10084,"{0, 1, 33, 3, 8, 44, 45, 26}"
10085,10085,"{0, 33, 8, 45, 27}"
10086,10086,"{0, 1, 2, 8, 44, 45}"
10087,10087,"{0, 8, 44}"
10088,10088,"{8, 33}"
10089,10089,"{0, 33, 8, 44, 45}"
10090,10090,"{0, 1, 8, 47, 26}"
10091,10091,"{8, 33, 45, 47}"
10092,10092,"{0, 33, 5, 38, 8, 41, 43}"
10093,10093,"{0, 8, 44}"
10094,10094,"{0, 33, 2, 8, 44, 45, 47, 48}"
10095,10095,"{1, 8, 44, 45, 47}"
10096,10096,"{8, 33, 44, 45}"
