,from_id,to_id,article_ids
17577,3180,2081,{111006}
17578,11697,2524,{112099}
17579,11320,6689,"{11091, 108219, 204213}"
17580,559,5659,{208001}
17581,10467,92,{9501022}
17582,10967,5356,{9708150}
17583,4979,7376,{6128}
17584,7376,10449,{6128}
17585,8954,5183,"{103208, 3123}"
17586,5858,8279,"{9608112, 9211024, 9510045}"
17587,5858,12713,{9608112}
17588,751,11833,{103096}
17589,3796,9431,{5051}
17590,9698,5630,"{9306050, 9301036}"
17591,12393,5748,"{9306137, 9310004}"
17592,2375,3291,{103100}
17593,11485,9009,"{304260, 108071}"
17594,4758,5818,{9803160}
17595,9931,10771,"{9605193, 9511172, 9412006, 208175}"
17596,9931,5799,{208175}
17597,9931,4116,{208175}
17598,10771,4116,{208175}
17599,5799,4116,{208175}
17600,11780,6233,{9611169}
17601,9467,12497,{8133}
17602,11346,8600,{9706176}
17603,11346,2399,{9706176}
17604,8600,2399,{9706176}
17605,11559,6373,"{9911096, 9909109}"
17606,11559,8143,{9909109}
17607,6373,8143,{9909109}
17608,4988,10535,{9803037}
17609,8899,3242,{205267}
17610,6598,2360,{5221}
17611,6598,2167,"{9811248, 9809209, 5221, 9802191}"
17612,6598,3819,"{9811248, 9809209, 5221, 9802191}"
17613,2360,2167,{5221}
17614,246,7014,{9608004}
17615,246,1659,{9608004}
17616,246,5866,{9608004}
17617,7014,1659,{9608004}
17618,7014,5866,{9608004}
17619,1659,5866,{9608004}
17620,5858,5648,{9211024}
17621,8279,5648,{9211024}
17622,9486,8391,{210043}
17623,6159,12805,"{108153, 11027}"
17624,7118,2823,{7223}
17625,469,9311,{3011}
17626,9311,10619,{3011}
17627,1288,11552,{9803098}
17628,1288,10103,{9803098}
17629,1288,147,{9803098}
17630,1288,698,{9803098}
17631,1288,4533,{9803098}
17632,1288,11098,{9803098}
17633,1288,7707,{9803098}
17634,11552,10103,{9803098}
17635,11552,147,{9803098}
17636,11552,698,{9803098}
17637,11552,4533,{9803098}
17638,11552,11098,{9803098}
17639,11552,7707,{9803098}
17640,10103,147,{9803098}
17641,10103,698,{9803098}
17642,10103,4533,{9803098}
17643,10103,11098,{9803098}
17644,10103,7707,{9803098}
17645,147,698,{9803098}
17646,147,4533,{9803098}
17647,147,11098,{9803098}
17648,147,7707,{9803098}
17649,698,4533,{9803098}
17650,698,11098,{9803098}
17651,698,7707,{9803098}
17652,4533,11098,{9803098}
17653,4533,7707,{9803098}
17654,11098,7707,{9803098}
17655,11098,11098,{9803098}
17656,5419,2390,{112136}
17657,3255,8868,{9212147}
17658,4067,11021,{9811012}
17659,2210,1679,{9510062}
17660,4048,3773,{9151}
17661,7582,4355,{9304107}
17662,3374,8165,{209140}
17663,8374,2637,{112046}
17664,8374,12139,{112046}
17665,8374,5713,{112046}
17666,2637,12139,"{112046, 7039}"
17667,2637,5713,{112046}
17668,10354,4396,{9704171}
17669,3760,1997,{210204}
17670,3760,9832,{210204}
17671,1997,9832,{210204}
17672,6358,3259,{2103}
17673,1360,1648,{9502059}
17674,1360,4608,{9502059}
17675,1648,7821,{9502059}
17676,1648,4608,{9502059}
17677,12385,6394,{9309073}
17678,7150,1649,"{9512174, 9801102}"
17679,7150,5372,{9801102}
17680,1649,5372,{9801102}
17681,1649,5361,"{9512174, 201106, 6067, 9801102}"
17682,10775,5937,{211168}
17683,5937,3303,{211168}
17684,10884,4403,{9511053}
17685,10884,7457,{9511053}
17686,10884,3148,{9511053}
17687,3996,2352,"{9906153, 9810092, 9902197}"
17688,3996,11364,"{9810092, 9902197}"
17689,3996,325,{9902197}
17690,2352,11364,"{9810092, 9902197}"
17691,2352,325,{9902197}
17692,11364,325,{9902197}
17693,7283,469,{9408073}
17694,7283,11167,{9408073}
17695,469,11167,{9408073}
17696,6631,8977,{9410194}
17697,1771,2826,"{12104, 9812055}"
17698,2826,3907,{12104}
17699,7347,1581,{9310175}
17700,3445,1829,{209213}
17701,2477,615,{9305179}
17702,2477,5476,"{9201034, 9305179}"
17703,2477,3278,{9305179}
17704,615,5476,{9305179}
17705,5476,3278,{9305179}
17706,9444,1066,{9404096}
17707,7428,1701,{9803253}
17708,1701,10641,{9803253}
17709,7367,615,{9610016}
17710,7367,2519,{9610016}
17711,615,2519,{9610016}
17712,74,2159,"{9605228, 9702172}"
17713,74,12535,"{9905222, 9702172, 10254}"
17714,74,11930,"{9702172, 10254}"
17715,2159,12535,{9702172}
17716,2159,11930,{9702172}
17717,12535,11930,"{9702172, 10254}"
17718,4969,11880,{9209007}
17719,4969,4767,{9209007}
17720,11880,4767,{9209007}
17721,8502,9450,{304025}
17722,8502,4915,{304025}
17723,8502,2041,{304025}
17724,9450,4915,{304025}
17725,9450,11995,{304025}
17726,9450,2041,{304025}
17727,5749,697,{9058}
17728,5986,2394,{102124}
17729,3499,1947,{9802203}
17730,3499,10894,{9802203}
17731,1947,10894,{9802203}
17732,10333,4920,{9606116}
17733,11898,12772,{9712077}
17734,12772,5011,{9712077}
17735,12284,44,"{106269, 105087}"
17736,12284,114,"{106269, 105087}"
17737,44,114,"{106269, 105087}"
17738,9588,8543,"{202184, 105250}"
17739,9588,1620,"{105250, 12195, 106117, 202184, 110034}"
17740,854,9161,{301062}
17741,4765,7164,{106258}
17742,4765,558,{106258}
17743,7164,12477,{106258}
17744,7164,558,{106258}
17745,6494,9189,{205143}
17746,368,3611,"{9907184, 9911081, 9812118}"
17747,3611,1665,"{9907184, 9911081, 9812118}"
17748,3611,12902,"{9907184, 9911081, 9812118}"
17749,8263,3880,{9512146}
17750,7968,8276,"{9401029, 9406045}"
17751,4862,1862,{9901114}
17752,3299,11023,{9404187}
17753,3299,658,{9404187}
17754,3299,12361,{9404187}
17755,11023,658,{9404187}
17756,11023,12361,{9404187}
17757,5217,5505,{9903093}
17758,5217,4078,{9903093}
17759,9348,2104,{9301107}
17760,2066,2103,{4080}
17761,2066,3992,{4080}
17762,2066,5127,"{4080, 9912140}"
17763,2103,3992,{4080}
17764,3992,5127,{4080}
17765,11280,6150,{9509143}
17766,11280,12847,{9509143}
17767,6396,1445,{9304024}
17768,614,8883,{210149}
17769,614,4759,{210149}
17770,8883,4759,{210149}
17771,7358,3213,{203216}
17772,1048,6450,"{107042, 9127}"
17773,8735,8988,{9609216}
17774,10923,12592,{9312065}
17775,11673,5687,{9812097}
17776,2223,4666,{108069}
17777,12485,9905,"{9909032, 5164}"
17778,1019,12902,{9411088}
17779,12902,9902,{9411088}
17780,5408,7470,{104173}
17781,9756,1409,{9705094}
17782,9756,6371,{9705094}
17783,12435,12287,{304243}
17784,12287,1826,{304243}
17785,6094,10063,{9602074}
17786,10308,12442,{9903074}
17787,7286,12442,{9903074}
17788,7890,11029,{9811120}
17789,9383,11029,{9811120}
17790,4928,1856,{303159}
17791,4295,9547,{112218}
17792,4295,12851,{112218}
17793,11193,10732,{9508018}
17794,4642,10119,"{4112, 3220, 107070}"
17795,2596,11591,{7154}
17796,9850,4411,{9302002}
17797,9850,3715,{9302002}
17798,12687,4411,{9302002}
17799,12687,3715,{9302002}
17800,4411,3715,{9302002}
17801,7010,5842,"{208178, 212269}"
17802,7849,8303,"{204044, 203133}"
17803,6031,2175,{206025}
17804,2175,9241,{206025}
17805,9527,10305,"{9510088, 9608184}"
17806,11592,6716,{3195}
17807,4912,5370,{302202}
17808,4912,2805,{302202}
17809,5370,2805,{302202}
17810,9683,12638,{205257}
17811,12313,9905,{9503165}
17812,8093,9863,{9609238}
17813,2254,2373,{302087}
17814,10409,7375,{211166}
17815,366,12859,{9704194}
17816,11068,9963,{9808190}
17817,4995,6491,{2114}
17818,10550,2265,{9407105}
17819,10550,9304,{9407105}
17820,2265,9304,{9407105}
17821,2265,1352,{9407105}
17822,9304,1352,{9407105}
17823,9304,3328,{9407105}
17824,329,4623,"{9309097, 9311186}"
17825,4623,5827,"{9309097, 9311186}"
17826,6747,7366,{211039}
17827,8167,3054,{9412068}
17828,7091,4675,{9206028}
17829,7091,11402,{9206028}
17830,1396,4675,{9206028}
17831,1396,11402,{9206028}
17832,4675,11402,{9206028}
17833,7172,9019,"{9611208, 9703028}"
17834,7172,9697,"{9611208, 9703028}"
17835,9019,9697,"{9611208, 9703028}"
17836,11009,1791,{9911243}
17837,11009,10358,{9911243}
17838,11009,2245,{9911243}
17839,11009,436,{9911243}
17840,1791,10358,{9911243}
17841,1791,2245,{9911243}
17842,1791,436,{9911243}
17843,10358,436,{9911243}
17844,2245,436,{9911243}
17845,10126,968,{211201}
17846,968,12898,{211201}
17847,1542,848,{207071}
17848,7224,1009,{109137}
17849,1186,9631,{9509170}
17850,1186,8925,{9509170}
17851,1186,4805,{9509170}
17852,9631,8925,{9509170}
17853,9631,4805,{9509170}
17854,8925,4805,{9509170}
17855,2670,2386,{9605195}
17856,5568,1619,{9603034}
17857,5568,4318,{9603034}
17858,2492,1533,{11079}
17859,2492,3894,{11079}
17860,10533,4651,"{9912002, 110109}"
17861,5809,8797,"{9602113, 9605026, 9809211}"
17862,7276,12758,{9810105}
17863,7276,7785,{9810105}
17864,2135,9697,{9305140}
17865,8432,8455,{9603054}
17866,8432,5284,{9603054}
17867,2022,8455,{9603054}
17868,2022,5284,{9603054}
17869,863,8455,{9603054}
17870,863,5284,{9603054}
17871,8455,5284,{9603054}
17872,1315,6932,{206027}
17873,361,12441,{7210}
17874,361,12075,{7210}
17875,361,12197,{7210}
17876,12441,12075,{7210}
17877,12441,12197,{7210}
17878,12075,12197,{7210}
17879,10616,4952,{208013}
17880,10616,2512,"{202163, 208013}"
17881,10726,9215,"{9404176, 9305103}"
17882,6878,7103,{9201051}
17883,7832,9115,{9903264}
17884,1454,4157,{106261}
17885,6396,11848,{9707081}
17886,1902,11848,{9707081}
17887,3698,8664,{208071}
17888,8838,12282,{9311098}
17889,11938,12438,{108094}
17890,11938,11879,{108094}
17891,7920,6592,{9712038}
17892,2404,6201,"{9507130, 9507131}"
17893,8166,8570,{5264}
17894,12863,8570,{5264}
17895,1702,11763,"{302136, 210080}"
17896,11763,10474,"{302136, 210080}"
17897,1605,1476,"{9403031, 9412151}"
17898,229,3837,{301141}
17899,10975,5735,{208067}
17900,9763,1461,"{9308077, 9302126}"
17901,5741,5959,{9809077}
17902,560,6004,{9709226}
17903,12843,6432,{11225}
17904,5793,1336,"{9710123, 9801142}"
17905,4710,5365,"{9508134, 9411174}"
17906,10295,1135,"{304153, 304226, 202148}"
17907,2466,10649,{9801087}
17908,10649,1620,{9801087}
17909,12402,7350,{9703057}
17910,6111,4777,{205104}
17911,4777,1717,{205104}
17912,4777,3967,{205104}
17913,6241,5913,{204261}
17914,9772,5913,{204261}
17915,5560,9753,{207237}
17916,12188,2888,{9507063}
17917,12188,6651,{9507063}
17918,755,9314,{9211068}
17919,5617,11730,"{3280, 201182}"
17920,5617,2539,"{3280, 201182}"
17921,11730,2539,"{3280, 1106, 201182}"
17922,7293,12273,{212115}
17923,12273,788,{212115}
17924,5217,12411,"{211098, 105045}"
17925,701,12023,{9801155}
17926,701,9059,{9801155}
17927,6237,5395,"{9612163, 9605231}"
17928,6237,10663,{9605231}
17929,5395,10663,{9605231}
17930,9932,10855,{9912072}
17931,10855,5205,"{9912072, 2186}"
17932,11701,10815,{9909174}
17933,3824,5251,{304206}
17934,3824,4649,{304206}
17935,3508,5251,{304206}
17936,3508,4649,{304206}
17937,5251,4649,{304206}
17938,3663,798,"{9507084, 9506111}"
17939,9368,5363,{9611127}
17940,12211,5920,{9304068}
17941,4114,7467,{202144}
17942,7018,7305,{9712120}
17943,12547,6514,"{9505069, 9601045}"
17944,2655,3223,{303005}
17945,2655,2496,{303005}
17946,3223,2496,{303005}
17947,9627,8157,{9502086}
17948,2947,7183,{9807113}
17949,5185,12249,{9512188}
17950,1504,9672,"{9409032, 9409003, 9506092}"
17951,9672,9208,"{9409032, 9409003, 9506092}"
17952,3865,4274,{9912215}
17953,12249,9743,{9911021}
17954,9743,11166,{9911021}
17955,2945,3661,"{105029, 106197}"
17956,2945,11632,"{105029, 106197}"
17957,3661,11632,"{105029, 106197}"
17958,7819,4295,{9801073}
17959,6432,4295,{9801073}
17960,197,4142,"{9211072, 9506210, 9404010, 9512039}"
17961,908,8279,"{9607089, 9710250}"
17962,908,8859,{9710250}
17963,8279,8859,{9710250}
17964,7272,8859,{9710250}
17965,3859,914,{9811220}
17966,3859,165,{9811220}
17967,4294,6763,"{9805113, 208083, 111219}"
17968,8126,8309,{9411092}
17969,8126,6300,{9411092}
17970,8309,6300,"{9510024, 9411092}"
17971,5821,2109,{9606163}
17972,4710,11512,{9706178}
17973,2177,2072,{9411013}
17974,10584,1345,"{9602089, 9511060}"
17975,9016,1345,"{9806168, 9602089, 9511060}"
17976,9763,3581,{9710217}
17977,11857,7897,"{207152, 203131}"
17978,1873,12047,"{205304, 303264}"
17979,1873,4961,"{205304, 303264}"
17980,12047,4961,"{205304, 303264}"
17981,2015,5793,"{9908096, 9902029}"
17982,8646,11717,{109027}
17983,11717,4187,{109027}
17984,11717,9066,{109027}
17985,10997,635,"{107199, 101010, 111007}"
17986,2057,2408,"{9306008, 9209098, 9411062}"
17987,6916,2382,{9411113}
17988,3486,9186,{9811007}
17989,1514,6838,"{205289, 107109}"
17990,12087,9239,{108138}
17991,12087,6415,{108138}
17992,12087,9864,{108138}
17993,1624,9239,{108138}
17994,1624,6415,{108138}
17995,1624,9864,{108138}
17996,8224,9239,{108138}
17997,8224,6415,{108138}
17998,8224,9864,{108138}
17999,4888,9239,{108138}
18000,4888,6415,{108138}
18001,4888,9864,{108138}
18002,9239,6415,{108138}
18003,9239,9864,{108138}
18004,6415,9864,{108138}
18005,5906,6739,{9912033}
18006,5906,11291,{9912033}
18007,6739,11291,{9912033}
18008,8519,393,{207233}
18009,8519,9984,{207233}
18010,8519,2568,{207233}
18011,393,9984,{207233}
18012,9984,2568,{207233}
18013,9522,5827,{9608116}
18014,9522,10517,{9608116}
18015,9522,2107,{9608116}
18016,9522,1407,{9608116}
18017,8842,5827,{9608116}
18018,8842,10517,{9608116}
18019,8842,2107,{9608116}
18020,8842,1407,{9608116}
18021,5827,10517,{9608116}
18022,5827,2107,{9608116}
18023,5827,1407,{9608116}
18024,10517,1407,{9608116}
18025,2107,1407,{9608116}
18026,1012,9395,{9701028}
18027,7496,2260,{9812162}
18028,10972,5728,{301124}
18029,10972,1416,{301124}
18030,10972,5279,{301124}
18031,5728,1416,{301124}
18032,1416,5279,{301124}
18033,4761,6197,{9908024}
18034,6197,7692,{9908024}
18035,1417,10236,{5160}
18036,1847,3519,{9302089}
18037,3519,4017,{9302089}
18038,11578,12268,{9703219}
18039,696,5427,{210129}
18040,6178,7272,"{9706013, 9605149}"
18041,12313,6647,"{9609104, 9602073, 9608054}"
18042,5963,2552,"{9704089, 9705175, 5047}"
18043,2552,5205,{9704089}
18044,6552,10516,"{12226, 106143}"
18045,6552,6251,"{201063, 12226, 106143}"
18046,10516,6251,"{12226, 106143}"
18047,12869,5709,{9805082}
18048,12173,1853,{9404038}
18049,12173,839,{9404038}
18050,1853,839,{9404038}
18051,6961,7669,"{9707221, 9811222}"
18052,12060,11591,{9607184}
18053,4674,8392,{10083}
18054,6761,10129,{9610243}
18055,7372,1581,{9602126}
18056,7372,12843,{9602126}
18057,1581,12843,{9602126}
18058,11598,3566,"{106237, 205246}"
18059,3847,11776,{9206092}
18060,9124,8555,{9511104}
18061,9124,11823,{9511104}
18062,9124,5793,{9511104}
18063,8555,11823,{9511104}
18064,8555,5793,{9511104}
18065,11823,5793,{9511104}
18066,12667,1476,{9911082}
18067,6764,8688,{9312010}
18068,10584,8134,{9304017}
18069,8482,8361,{302184}
18070,9965,11438,{108024}
18071,7762,11004,{9812207}
18072,7762,42,{9812207}
18073,7762,10574,{9812207}
18074,11004,42,{9812207}
18075,11004,10574,{9812207}
18076,6123,7044,{2181}
18077,3011,7907,{210288}
18078,3011,11554,"{210288, 202093}"
18079,7907,6748,{210288}
18080,7907,10446,{210288}
18081,7907,3328,{210288}
18082,7907,11554,{210288}
18083,6748,11554,"{210288, 202093}"
18084,10446,11554,"{210288, 202093}"
18085,3328,11554,"{210288, 202093}"
18086,822,5361,"{9201067, 9202069}"
18087,2376,10938,{9810227}
18088,12365,9962,{107207}
18089,12884,5075,{9210116}
18090,9502,10730,{110115}
18091,9502,7268,{110115}
18092,4137,3488,{3203}
18093,3488,9081,{3203}
18094,3488,2710,{3203}
18095,9081,2710,{3203}
18096,10704,2519,"{9509162, 9603069}"
18097,8767,1799,{9610195}
18098,8767,3551,{9610195}
18099,7444,2766,"{9610228, 9404189}"
18100,10771,6688,{9912256}
18101,4893,5677,"{106168, 103180}"
18102,4893,64,{103180}
18103,5677,64,{103180}
18104,12440,5826,{9607203}
18105,11152,5826,{9607203}
18106,4406,11776,{9402057}
18107,1452,1956,{9212089}
18108,10394,11624,{110233}
18109,5141,8384,"{9208049, 9209086}"
18110,4935,7893,{9710232}
18111,4935,9658,{9710232}
18112,7893,9658,{9710232}
18113,12851,11115,{303221}
18114,6799,9617,{102172}
18115,1954,1574,"{9409185, 9307159}"
18116,9144,12685,"{9512001, 9309025, 9307036}"
18117,981,12810,{9811195}
18118,981,1211,{9811195}
18119,6657,991,{9707079}
18120,6657,7612,"{204158, 9707079}"
18121,5899,991,{9707079}
18122,5899,7612,{9707079}
18123,991,10075,"{9605036, 9707079}"
18124,10075,7612,"{9605036, 9707079}"
18125,8630,8330,{304224}
18126,4738,564,{9805054}
18127,564,8000,{9805054}
18128,2,3518,{9505070}
18129,7463,3518,{9505070}
18130,1575,3518,{9505070}
18131,1561,12757,"{9801088, 9911162}"
18132,10396,4580,{304155}
18133,1709,11873,{301120}
18134,11121,8547,{9912034}
18135,11121,2618,{9912034}
18136,11121,8084,{9912034}
18137,8547,2618,{9912034}
18138,8547,8084,{9912034}
18139,2618,8084,{9912034}
18140,6246,11249,{110234}
18141,6870,880,"{301242, 212133, 103023}"
18142,5473,5927,{9704151}
18143,10760,2806,{9612090}
18144,12782,11935,{9707074}
18145,12782,10329,{9707074}
18146,11935,10329,{9707074}
18147,5721,3269,{9902193}
18148,5721,12777,{9902193}
18149,3269,12777,{9902193}
18150,7345,1159,{9906139}
18151,10008,1159,{9906139}
18152,4160,10255,{9903225}
18153,1665,9235,{9704177}
18154,4406,5476,"{205265, 112034}"
18155,3215,1448,"{9406187, 9407029, 9407030, 9312109}"
18156,6091,2607,{212237}
18157,6091,7711,{212237}
18158,7673,12412,{212038}
18159,1968,9203,{9805149}
18160,1968,6966,{9805149}
18161,9203,6966,{9805149}
18162,4315,5086,{208070}
18163,2474,4951,{210073}
18164,12519,10672,{5048}
18165,10672,9932,{5048}
18166,11177,10578,{206056}
18167,10578,7908,{206056}
18168,10348,3140,"{9809016, 9807118}"
18169,2520,7823,{9910012}
18170,2520,6548,{9910012}
18171,2520,11551,{9910012}
18172,2520,5468,{9910012}
18173,7823,6548,{9910012}
18174,7823,12798,{9910012}
18175,7823,11551,{9910012}
18176,7823,5468,{9910012}
18177,6548,12798,{9910012}
18178,6548,126,{9910012}
18179,6548,11551,{9910012}
18180,6548,5468,{9910012}
18181,12798,11551,"{3249, 9910012}"
18182,12798,5468,{9910012}
18183,126,5468,{9910012}
18184,11551,5468,{9910012}
18185,5835,5799,{105078}
18186,5835,8085,{105078}
18187,5799,8085,"{12176, 105078}"
18188,5740,7940,{110302}
18189,2304,3231,{110047}
18190,2119,8995,"{9409123, 9912229, 11058, 9902069, 9902070}"
18191,8760,6013,{9711168}
18192,8760,8444,{9711168}
18193,6013,8444,{9711168}
18194,9027,2866,{1092}
18195,4383,12780,{201094}
18196,4383,8214,{201094}
18197,4383,7645,{201094}
18198,4383,2987,{201094}
18199,4383,9391,{201094}
18200,4383,8839,{201094}
18201,12780,8214,{201094}
18202,12780,2987,{201094}
18203,12780,9391,{201094}
18204,8214,7645,{201094}
18205,8214,2987,{201094}
18206,8214,9391,{201094}
18207,8214,8839,{201094}
18208,7645,2987,{201094}
18209,7645,9391,{201094}
18210,7645,8839,"{211021, 201094}"
18211,2987,9391,{201094}
18212,2987,8839,{201094}
18213,9391,8839,{201094}
18214,10366,10996,{9805176}
18215,12682,10996,{9805176}
18216,804,3011,{111258}
18217,3011,9451,{111258}
18218,3011,10492,{111258}
18219,11327,323,"{4132, 3084}"
18220,6681,3515,{103202}
18221,6681,627,{103202}
18222,3515,627,{103202}
18223,11766,7956,{9208066}
18224,11766,4445,{9208066}
18225,11766,7219,{9208066}
18226,11766,12194,{9208066}
18227,11766,10970,{9208066}
18228,7956,4445,{9208066}
18229,7956,7219,{9208066}
18230,7956,12194,{9208066}
18231,7956,10970,{9208066}
18232,4445,12194,{9208066}
18233,4445,10970,{9208066}
18234,7219,12194,{9208066}
18235,7219,10970,{9208066}
18236,12194,10970,{9208066}
18237,12176,2246,"{9907099, 9909131, 9801014}"
18238,1929,5132,{9907203}
18239,1929,4036,{9907203}
18240,12249,3093,{9703134}
18241,9396,10736,{9407035}
18242,4909,12083,{9803108}
18243,8256,1875,{110063}
18244,8256,3044,{110063}
18245,1875,3044,{110063}
18246,1121,3807,"{9411145, 9410036}"
18247,9297,822,{9909145}
18248,8293,1223,{203246}
18249,7335,5892,"{208155, 303036}"
18250,4186,2528,{9501034}
18251,4393,10691,{102131}
18252,6738,1073,{8121}
18253,4214,8085,{9404119}
18254,3941,1785,"{9905170, 9712242}"
18255,7712,3101,"{11233, 11019, 11119}"
18256,3101,2399,"{11019, 11119}"
18257,2955,3580,{9605128}
18258,2955,10299,{9605128}
18259,2955,7978,{9605128}
18260,2955,9062,{9605128}
18261,3580,10299,{9605128}
18262,3580,7978,{9605128}
18263,3580,9062,{9605128}
18264,10299,7978,{9605128}
18265,10299,9062,{9605128}
18266,7978,9062,{9605128}
18267,221,7131,{9305144}
18268,8407,4836,"{9901147, 5054}"
18269,7819,1842,{9506027}
18270,3711,8572,{101103}
18271,563,8572,{101103}
18272,8572,8032,{101103}
18273,128,4201,{9307026}
18274,5003,10281,{9904162}
18275,8784,10281,{9904162}
18276,8544,4708,{109188}
18277,2103,6979,{9406046}
18278,6080,10938,{9711178}
18279,6080,2635,{9711178}
18280,6080,7492,{9711178}
18281,6080,10838,{9711178}
18282,10938,2635,{9711178}
18283,10938,7492,{9711178}
18284,10938,10838,{9711178}
18285,2635,7492,{9711178}
18286,2635,10838,{9711178}
18287,1448,11942,{9311076}
18288,1448,5410,{9311076}
18289,1448,12608,{9311076}
18290,11942,5410,"{9512072, 9311076, 9309047}"
18291,11942,12608,{9311076}
18292,5410,12608,{9311076}
18293,6400,5718,"{111186, 9903101}"
18294,6400,10500,"{111186, 9903101}"
18295,12440,2583,{9508034}
18296,8774,3005,"{6048, 203203}"
18297,8774,5709,{203203}
18298,8702,11393,{9801035}
18299,8702,9592,{9801035}
18300,11393,9592,{9801035}
18301,10462,2636,"{102108, 203261}"
18302,10462,12254,"{102108, 203261}"
18303,10462,8317,"{102108, 203261}"
18304,2636,12254,"{10285, 102108, 203261}"
18305,2636,8317,"{102108, 203261}"
18306,12254,8317,"{102108, 203261}"
18307,8149,12049,{304207}
18308,6176,5774,{102171}
18309,7133,9213,{9409182}
18310,11213,8064,{210033}
18311,1233,2046,{205268}
18312,9440,2503,{10048}
18313,3599,12543,{104227}
18314,6612,12543,{104227}
18315,1647,5949,{9210133}
18316,6048,3677,{9905151}
18317,6048,8635,{9905151}
18318,3677,8635,{9905151}
18319,12042,10044,"{4041, 9803246}"
18320,8556,11942,{9408091}
18321,11942,46,{9408091}
18322,9759,7106,{107013}
18323,9759,8228,{107013}
18324,7106,8228,{107013}
18325,10579,5055,{9503115}
18326,249,3861,{7067}
18327,3861,10236,{7067}
18328,9958,42,{9303051}
18329,11417,42,{9303051}
18330,12183,1754,"{206214, 304151}"
18331,6184,5829,{9502016}
18332,1928,5922,{205102}
18333,5922,1593,{205102}
18334,10656,12338,{9707137}
18335,4714,12338,{9707137}
18336,8149,2399,{3268}
18337,56,6025,{9308091}
18338,56,9285,{9308091}
18339,56,6129,{9308091}
18340,56,9332,{9308091}
18341,56,3915,{9308091}
18342,56,8538,{9308091}
18343,9285,6129,{9308091}
18344,9285,3915,{9308091}
18345,6129,9332,{9308091}
18346,9332,3915,{9308091}
18347,3684,919,{9511090}
18348,10986,6036,{9711109}
18349,6036,731,{9711109}
18350,5091,9362,"{9504069, 9603046}"
18351,12609,10348,{9807118}
18352,12609,3140,{9807118}
18353,5995,8369,{9305030}
18354,10686,9352,{10065}
18355,104,9352,{10065}
18356,10655,12072,{9070}
18357,7171,1592,{2200}
18358,12713,10875,{9811232}
18359,4361,8838,{301026}
18360,5914,6653,{9906121}
18361,9977,5473,{110071}
18362,749,10821,{9200}
18363,9635,658,{1146}
18364,5052,12197,{9406208}
18365,6810,11349,{9206031}
18366,3075,6507,{111049}
18367,5525,6153,{9910245}
18368,11115,9905,"{12210, 203093}"
18369,4095,1167,{9912147}
18370,5965,1167,{9912147}
18371,1167,7940,{9912147}
18372,1225,5313,{9804161}
18373,1225,1123,{9804161}
18374,1225,7947,{9804161}
18375,5313,1123,{9804161}
18376,5313,7947,{9804161}
18377,1123,7947,{9804161}
18378,315,1804,{9811230}
18379,315,11560,{9811230}
18380,1804,11560,{9811230}
18381,514,10254,"{210066, 212331}"
18382,514,4028,{212331}
18383,9406,4372,{9509092}
18384,4856,401,{9301086}
18385,4856,6812,{9301086}
18386,10762,11038,{9809106}
18387,9235,11839,{9910081}
18388,9235,9879,{9910081}
18389,11839,9879,{9910081}
18390,10358,10562,"{211292, 304007}"
18391,1808,10562,"{205136, 211292, 304007}"
18392,11064,11692,{9906070}
18393,11064,4421,{9906070}
18394,1612,134,"{11161, 3202}"
18395,1186,3451,{9905097}
18396,1186,3692,{9905097}
18397,3451,3692,{9905097}
18398,6808,3252,{9712050}
18399,6304,8600,"{304200, 210025}"
18400,9588,5823,"{110034, 106117}"
18401,5318,12602,{9207116}
18402,5318,8260,{9207116}
18403,5318,12178,{9207116}
18404,12602,8260,"{9403044, 9207116}"
18405,12602,12178,"{9207116, 9305015}"
18406,8260,12178,{9207116}
18407,6594,7461,{9303163}
18408,7904,8106,{9204011}
18409,663,1154,{9810103}
18410,663,2444,{9810103}
18411,1154,2444,"{9610143, 9506191, 9810103}"
18412,281,3313,{9705133}
18413,281,10514,{9705133}
18414,12086,3627,"{9212007, 9205039}"
18415,12086,2532,{9205039}
18416,3627,2532,{9205039}
18417,7988,10084,{108126}
18418,7988,2380,{108126}
18419,10084,2380,{108126}
18420,12225,653,{9805001}
18421,1301,1587,"{9208037, 9411039}"
18422,530,4111,{109207}
18423,530,2648,{109207}
18424,4111,2648,{109207}
18425,9156,7141,"{9233, 2143}"
18426,4788,12583,{9407013}
18427,4788,12653,{9407013}
18428,12583,12653,{9407013}
18429,1100,8098,{104093}
18430,3530,6071,{3134}
18431,2935,7865,{204216}
18432,249,11296,{12234}
18433,11900,11776,{9505121}
18434,2671,9369,"{212028, 105037}"
18435,6677,3913,{9209057}
18436,6677,12765,{9209057}
18437,12070,6121,"{6072, 9909165}"
18438,12070,10210,{6072}
18439,6121,10210,{6072}
18440,7047,1309,"{9602176, 9603204}"
18441,7946,3451,{9902160}
18442,7946,2624,{9902160}
18443,3451,2624,{9902160}
18444,11069,10715,"{303210, 106103}"
18445,11069,3961,{303210}
18446,10715,3961,{303210}
18447,12504,11396,"{9908136, 9606090}"
18448,4517,456,"{9910027, 8246}"
18449,9001,6396,"{9707080, 9611234}"
18450,7404,9642,{9911206}
18451,7404,12851,{9911206}
18452,9642,12851,{9911206}
18453,11,2864,{9905074}
18454,7278,11251,{9303068}
18455,7278,2940,{9303068}
18456,7278,9240,{9303068}
18457,11251,2940,{9303068}
18458,11251,9240,{9303068}
